genes,Synapse Percentile
EEF1A1,99.85160269093788
EEF1B2,89.81994459833795
EEF1E1,62.97981796596755
EEF1G,96.51760981400872
EEF2,99.1986545310645
EEFSEC,23.36762960031658
EFCAB6,30.342303126236644
EFCAB7,6.6877720617332805
EFHC1,53.393351800554015
EFHD1,65.45310645033636
EFNA5,49.86149584487535
EFNB1,80.17411950929956
EFNB2,60.78353779184804
EFS,73.05104867431737
EFTUD2,98.17965967550457
EGF,67.10526315789474
EGFL7,54.926790660862686
EGFR,99.97032053818758
EGLN1,58.52789869410368
EGLN2,33.795013850415515
EGLN3,90.02770083102493
EGR1,60.51642263553621
EGR2,38.494261970716266
EGR4,70.91412742382272
EHBP1,87.50494657696873
EHBP1L1,61.02097348634745
EHD1,94.7170557973882
EHD2,68.31222793826672
EHD3,90.45310645033636
EHD4,70.23149980213692
EHF,22.111199050257223
EHHADH,75.18796992481202
EHMT1,95.78551642263554
EHMT2,94.09378709932729
EI24,17.01622477245746
EID3,36.99050257222002
EIF1AX,53.12623664424218
EIF1B,92.2734467748318
EIF2A,42.29323308270677
EIF2AK1,69.30154333201425
EIF2AK2,79.72892758211317
EIF2AK3,38.13810842896716
EIF2B1,47.05184012663237
EIF2B2,44.35100910170162
EIF2B3,69.02453502176493
EIF2B4,35.476850019786305
EIF2B5,67.4812030075188
EIF2D,29.26394934705184
EIF2S1,74.18876137712702
EIF2S2,66.52156707558369
EIF2S3,59.02255639097744
EIF3A,88.31618519984171
EIF3B,81.04471705579739
EIF3C,78.31420656905422
EIF3D,83.70597546497824
EIF3F,86.3969133359715
EIF3G,86.0803324099723
EIF3H,90.77958053027304
EIF3I,90.88840522358528
EIF3J,38.9196675900277
EIF3K,58.00356153541749
EIF3L,85.69449940641077
EIF3M,66.00712307083498
EIF4A1,91.88761377127028
EIF4A2,93.98496240601504
EIF4A3,96.25049465769688
EIF4B,94.17293233082708
EIF4E1B,71.67590027700831
EIF4E2,58.99287692916502
EIF4EBP2,59.06212900672735
EIF4EBP3,21.55718242975861
EIF4ENIF1,50.10882469331223
EIF4G3,85.47685001978631
EIF4H,94.2421844083894
EIF5,83.53779184804115
EIF5A2,51.85001978630788
EIF5AL1,2.107241788682232
EIF5B,70.44914918876138
EIF6,88.67233874159082
ELAC2,78.69014641867827
ELF1,34.83379501385041
ELF2,53.6802532647408
ELF3,46.95290858725762
ELF4,19.68737633557578
ELK1,72.0419469726949
ELK3,32.64740799366838
ELK4,28.92758211317768
ELL,51.49386624455877
ELL2,64.66165413533835
ELMO1,92.55045508508113
ELMO2,89.47368421052632
ELMO3,52.21606648199446
ELMOD3,9.626038781163436
ELOF1,20.597546497823505
ELOVL4,69.17293233082707
ELOVL5,82.94420261179263
ELP2,35.35813217253661
ELP3,58.33992876929165
ELP4,51.64226355362089
ELP5,4.283735654926791
ELP6,14.196675900277008
EMB,47.57617728531856
EMC1,46.873763355757816
EMC2,79.43213296398892
EMC3,68.58923624851603
EMC4,50.1582904629996
EMC7,60.37791848041156
EMC8,9.25999208547685
EMCN,31.895528294420263
EMD,97.0815195884448
EME1,12.9600316580926
EMID1,18.87613771270281
EMILIN1,63.9196675900277
EMILIN3,18.134151167392165
EML1,67.39216462208152
EML2,60.74396517609814
EML3,47.21013058963197
EML6,54.6398891966759
EMX2,10.417491096161456
EN1,21.37910565888405
EN2,38.86030866640285
ENAH,83.0827067669173
ENAM,6.3612979817965964
ENC1,85.25920063316185
ENDOD1,54.30352196280174
ENDOG,28.40324495449149
ENDOU,19.34111594776415
ENDOV,25.9596359319351
ENG,25.56390977443609
ENGASE,27.81954887218045
ENKD1,73.58527898694103
ENKUR,24.66363276612584
ENO1,97.45745943806884
ENO3,58.56747130985358
ENOSF1,10.318559556786704
ENOX1,47.981796596755046
ENOX2,41.81836169370796
ENPEP,36.584883260783535
ENPP1,53.77918480411555
ENPP2,47.1606648199446
ENPP3,43.35180055401662
ENPP4,3.957261574990107
ENPP6,54.877324891175306
ENSA,63.59319351009102
ENTPD1,17.926394934705183
ENTPD3,36.11001187178473
ENTPD4,46.33953304313415
ENTPD7,48.37752275425406
ENY2,28.39335180055401
EOGT,20.884447962010288
EOMES,3.462603878116344
EP300,99.93074792243767
EPB41,99.5548080728136
EPB41L1,98.42698852394145
EPB41L2,95.87455480807282
EPB41L4A,68.56944994064108
EPB41L4B,84.72497032053819
EPB41L5,83.31024930747922
EPB42,13.444796201028888
EPC1,29.343094578551643
EPC2,39.56272259596359
EPHA1,81.34151167392164
EPHA10,75.43529877324892
EPHA2,94.25207756232687
EPHA5,90.49267906608628
EPHA6,83.87415908191531
EPHA7,94.796201028888
EPHA8,74.78235061337554
EPHB1,93.99485555995253
EPHB2,87.57419865453106
EPHB3,73.44677483181638
EPHB4,86.66402849228334
EPHB6,90.0870597546498
EPHX1,42.64938662445588
EPHX2,13.474475662841314
EPN2,87.16857934309458
EPN3,67.94618124258014
EPO,11.436485951721409
EPS8L1,58.85437277404037
EPS8L2,83.61693707954096
EPS8L3,12.178472497032054
EPX,15.512465373961218
ERAL1,47.962010288880094
ERAP1,26.02888800949743
ERAP2,6.786703601108033
ERBB2,98.69410368025326
ERBB4,99.38662445587651
ERC1,89.88919667590028
ERC2,92.12504946576968
ERCC1,73.61495844875347
ERCC2,53.86822318955283
ERCC3,48.94143252869014
ERCC4,13.296398891966758
ERCC5,14.59240205777602
ERCC6,56.68777206173328
ERCC6L,31.98456667985754
ERCC6L2,42.20419469726949
ERF,71.05263157894737
ERG,74.65373961218836
ERGIC2,46.88365650969529
ERGIC3,84.58646616541354
ERH,84.0819153146023
ERI1,28.73961218836565
ERLEC1,83.5575781559161
ERLIN1,56.94499406410764
ERLIN2,77.997625643055
ERMAP,28.967154728927586
ERMP1,42.88682231895528
ERP29,43.767313019390585
ERP44,86.8816778789078
ERRFI1,77.49307479224376
ESAM,15.21567075583696
ESCO1,14.730906212900672
ESCO2,16.90740007914523
ESD,43.77720617332805
ESF1,52.25563909774437
ESPL1,40.53225168183617
ESPNL,13.18757419865453
ESR1,99.8812821527503
ESR2,97.52671151563118
ESRRA,65.58171745152355
ESRRB,76.06846062524733
ESRRG,84.89315393747526
ESX1,1.0486743173723785
ESYT1,79.31341511673922
ESYT2,80.58963197467352
ETAA1,8.84447962010289
ETF1,68.13415116739216
ETFA,76.23664424218441
ETFB,48.33795013850416
ETHE1,6.826276216857934
ETNK2,21.201028888009496
ETNPPL,56.74713098535813
ETS1,81.69766521567075
ETS2,47.62564305500594
ETV2,9.962406015037594
ETV3,21.25049465769688
ETV3L,16.86782746339533
ETV4,41.49188761377127
ETV5,45.84487534626039
ETV6,70.52829442026118
EVA1A,8.557578155916106
EVC2,75.49465769687376
EVI5,46.07241788682232
EVI5L,57.37039968341907
EVL,80.12465373961219
EVPL,63.93945389790265
EWSR1,97.30906212900672
EXD1,5.045508508112386
EXD2,52.46339533043134
EXO1,42.797783933518005
EXOC1,81.37119113573407
EXOC2,67.42184408389394
EXOC3,56.06450336367234
EXOC3L1,14.29560743965176
EXOC5,81.79659675504551
EXOC6B,59.97229916897507
EXOC7,48.66442421844084
EXOC8,58.87415908191532
EXOG,12.781954887218046
EXOSC1,54.5211713494262
EXOSC10,50.9200633161852
EXOSC2,14.21646220815196
EXOSC3,7.073605065294816
EXOSC4,46.86387020182034
EXOSC5,64.43411159477641
EXOSC6,40.02770083102493
EXOSC7,63.83062920459042
EXOSC9,21.29996042738425
EXT1,59.45785516422635
EXTL1,69.43015433320143
EXTL2,35.91214879303522
EXTL3,78.45271072417887
EYA2,54.38266719430154
EYA4,44.44994064107637
EZH1,40.54214483577365
EZH2,94.48951325682629
EZR,99.13929560743964
F10,18.74752671151564
F11,12.109220419469729
F11R,40.41353383458647
F12,78.25484764542936
F13A1,49.851602690937874
F2,19.73684210526316
F2R,71.4384645825089
F3,39.37475267115156
F5,44.41036802532648
F7,62.75227542540562
F8,81.8361693707954
F9,12.890779580530271
FA2H,65.83893945389791
FAAH,29.32330827067669
FAAH2,20.52829442026118
FABP1,5.886426592797784
FABP3,70.18203403244955
FABP5,59.83379501385041
FABP7,45.4392560348239
FADD,59.05223585278987
FADS2,61.13969133359715
FAF1,80.56984566679857
FAF2,90.61139691333597
FAH,16.798575385833004
FAHD1,5.470914127423823
FAM110A,59.40838939453898
FAM110B,52.98773248911753
FAM110C,49.79224376731302
FAM111A,14.00870597546498
FAM114A1,29.669568658488327
FAM118B,29.18480411555204
FAM124B,7.429758607043926
FAM126A,56.27225959635932
FAM126B,72.26948951325683
FAM131B,76.5235457063712
FAM136A,68.1638306292046
FAM13B,82.30114760585674
FAM160A2,16.917293233082706
FAM161A,51.35536208943411
FAM161B,38.46458250890384
FAM162A,48.42698852394143
FAM168B,66.53146022952117
FAM172A,50.71230708349822
FAM193B,16.125840918084684
FAM207A,32.79580530273051
FAM20B,73.54570637119113
FAM20C,60.1206964780372
FAM210A,22.061733280569847
FAM214B,62.57419865453107
FAM222B,8.69608231104076
FAM32A,37.72259596359319
FAM3C,72.8432924416304
FAM50A,77.20617332805699
FAM50B,78.70003957261575
FAM53A,24.26790660862683
FAM53B,32.52869014641868
FAM71A,1.7609814008705975
FAM71B,1.0387811634349031
FAM76A,66.73921646220815
FAM76B,17.31301939058172
FAM83A,16.442421844083896
FAM83B,39.23624851602691
FAM83D,19.489513256826275
FAM83G,27.73051048674317
FAM83H,70.08310249307479
FAM89B,11.179263949347051
FAM91A1,57.77601899485556
FAM98A,73.98100514444005
FAM98B,42.5999208547685
FAN1,29.422239810051444
FANCA,87.8808864265928
FANCC,57.52869014641868
FANCD2,58.72576177285318
FANCE,24.802136921250494
FANCF,32.97388207360507
FANCI,92.402057776019
FANCL,45.61733280569846
FANCM,68.10447170557974
FANK1,33.310249307479225
FAP,49.87138899881282
FAR1,60.48674317372378
FAR2,65.43332014246141
FARP1,96.46814404432132
FARP2,96.67590027700832
FARS2,69.80609418282549
FARSA,82.19232291254453
FARSB,88.9196675900277
FAS,83.91373169766521
FASLG,56.32172536604669
FASN,98.605065294816
FASTK,47.69489513256826
FASTKD1,27.63157894736842
FASTKD2,16.462208151958844
FASTKD5,26.780767708745547
FAT1,76.69172932330827
FAT4,1.899485555995252
FAXDC2,24.82192322912545
FBL,98.54570637119112
FBLIM1,41.43252869014642
FBN1,94.66759002770084
FBP1,52.16660071230709
FBP2,18.50019786307875
FBXL12,37.04986149584487
FBXL13,21.478037198258804
FBXL14,30.37198258804907
FBXL15,81.50969529085873
FBXL17,79.94657696873763
FBXL19,42.6790660862683
FBXL2,79.06608626830233
FBXL20,33.448753462603875
FBXL3,62.8413138108429
FBXL4,39.15710328452711
FBXL5,71.03284527107242
FBXL7,65.09695290858726
FBXO10,52.64147210130589
FBXO11,82.59794222398101
FBXO15,5.836960823110408
FBXO21,41.79857538583301
FBXO22,34.97229916897507
FBXO24,15.809259992085478
FBXO28,63.69212504946577
FBXO3,54.74871388998813
FBXO30,59.932726553225166
FBXO31,72.58607043925603
FBXO33,34.45785516422635
FBXO38,15.59161060546102
FBXO39,4.254056193114365
FBXO4,27.10724178868223
FBXO40,37.94024535021765
FBXO41,71.68579343094578
FBXO44,93.58923624851604
FBXO5,24.030470914127424
FBXO6,98.79303521962802
FBXO7,56.826276216857934
FBXO9,70.3205381875742
FBXW11,99.62406015037594
FBXW5,65.6015037593985
FBXW7,96.52750296794618
FBXW8,48.73367629600317
FBXW9,30.07518796992481
FCAMR,3.2548476454293627
FCAR,2.0874554808072814
FCER1G,10.773644637910566
FCF1,36.75306687772062
FCGR1A,23.89196675900277
FCGR2A,13.800949742777998
FCGR3B,3.2152750296794617
FCGRT,67.66917293233082
FCHO1,83.06292045904235
FCHO2,78.88800949742777
FCHSD1,24.01068460625247
FCHSD2,86.22872971903443
FCRL1,4.837752275425405
FCRL2,1.8796992481203008
FCRL3,10.476850019786308
FCRL4,9.873367629600317
FCRL5,1.3355757815591611
FDFT1,76.91927186387021
FDPS,59.15116739216462
FDX1,25.43529877324892
FDXACB1,2.265532251681836
FDXR,27.09734863474476
FECH,57.75623268698061
FEM1A,47.59596359319351
FEM1B,30.80728136129798
FEM1C,17.896715472892758
FEN1,66.9568658488326
FER,89.22635536208944
FERMT1,42.31301939058172
FERMT2,87.0399683419074
FERMT3,46.94301543332014
FES,69.18282548476455
FEZ1,88.41511673921646
FEZ2,30.93589236248516
FEZF1,10.07123070834982
FFAR2,19.707162643450733
FGD1,64.16699643846458
FGD2,16.600712307083498
FGD3,28.00751879699248
FGD4,38.62287297190344
FGD5,16.571032845271073
FGD6,64.40443213296399
FGF1,72.70478828650573
FGF13,83.3597150771666
FGF18,22.80371982588049
FGF2,50.75187969924812
FGF9,46.64622081519588
FGFBP1,1.513652552433716
FGFR1,95.75583696082312
FGFR1OP2,78.34388603086664
FGFR2,96.29006727344678
FGFR3,89.79026513652552
FGFR4,33.72576177285318
FGFRL1,45.528294420261176
FGR,52.49307479224377
FH,76.53343886030866
FHIT,87.801741195093
FHL1,89.58250890383854
FHL2,89.81005144440047
FHL3,81.39097744360902
FHOD1,66.54135338345864
FHOD3,32.934309457855164
FICD,28.33399287692917
FIG4,43.27265532251682
FIGLA,0.9398496240601504
FIGN,60.38781163434903
FIGNL1,29.946576968737634
FILIP1L,7.350613375544124
FIP1L1,62.316976652156704
FIS1,63.01939058171745
FIZ1,9.507320933913732
FKBP10,49.09972299168975
FKBP15,51.27621685793431
FKBP3,85.80332409972299
FKBP4,17.51088246933122
FKBP5,83.14206569054214
FKBP8,96.68579343094578
FKBPL,46.09220419469727
FKTN,35.654926790660866
FLAD1,24.48555599525129
FLCN,47.25959635931935
FLG,37.683023347843296
FLG2,37.16857934309458
FLI1,20.518401266323703
FLII,88.49426197071627
FLNA,99.4459833795014
FLNB,92.34269885239416
FLNC,92.62960031658092
FLOT1,95.70637119113572
FLOT2,83.13217253660467
FLRT1,61.55520379897112
FLRT2,38.8405223585279
FLRT3,23.50613375544124
FLT1,89.50336367233874
FLT3,73.75346260387812
FLT4,81.203007518797
FLVCR1,12.821527502967946
FLVCR2,11.753066877720617
FLYWCH1,58.77522754254056
FMN1,34.062129006727346
FMN2,77.81954887218045
FMNL1,84.5172140878512
FMNL2,76.1179263949347
FMO1,2.2061733280569844
FMO2,6.509695290858725
FMO3,8.518005540166206
FMO4,3.779184804115552
FMO5,15.166204986149584
FMR1,98.61495844875348
FN1,99.7229916897507
FN3K,70.399683419074
FN3KRP,63.365650969529085
FNBP1,65.84883260783538
FNBP1L,63.26671943015433
FNBP4,44.72694895132568
FNDC3A,64.68144044321329
FNDC5,63.9592402057776
FNDC8,0.8705975464978235
FNIP1,71.3197467352592
FNIP2,82.02413929560744
FNTA,21.54728927582113
FNTB,43.51009101701622
FOLH1,52.43371586861892
FOLR3,0.7815591610605461
FOSB,43.361693707954096
FOSL1,49.22833399287693
FOSL2,83.3201424614167
FOXA1,13.098535813217254
FOXA2,10.021764938662445
FOXA3,26.77087455480808
FOXB1,74.13929560743965
FOXC1,43.23308270676692
FOXC2,36.53541749109616
FOXD2,12.277404036406809
FOXD3,5.955678670360111
FOXD4L1,12.9996042738425
FOXE1,23.862287297190345
FOXF1,26.6818361693708
FOXF2,23.397309062129008
FOXG1,61.83221210922042
FOXH1,52.75029679461812
FOXI1,9.833795013850416
FOXI2,37.08943411159478
FOXJ1,20.63711911357341
FOXJ2,53.43292441630392
FOXJ3,42.32291254451919
FOXK1,81.94499406410763
FOXK2,67.83735654926791
FOXL1,60.46695686584884
FOXL2,57.35061337554412
FOXM1,47.0815195884448
FOXN1,6.49980213692125
FOXN2,33.90383854372774
FOXN3,76.3157894736842
FOXN4,9.97229916897507
FOXO1,77.60189948555599
FOXO3,89.53304313415117
FOXO4,49.41630391768896
FOXP1,87.45548080728136
FOXP2,78.24495449149188
FOXP3,31.38108428967155
FOXQ1,46.062524732884846
FOXR1,4.115552037989711
FOXRED1,53.146022952117136
FPGS,21.12188365650969
FPR1,21.735259200633163
FPR2,29.40245350217649
FRA10AC1,30.965571824297587
FRAS1,70.75583696082312
FRAT1,27.48318163830629
FREM2,7.7958053027305105
FRG1,9.477641472101306
FRK,81.38108428967155
FRMD1,29.51127819548872
FRMD3,49.01068460625248
FRMD4A,85.15037593984962
FRMD4B,69.49940641076375
FRMD5,83.56747130985359
FRMD6,71.25049465769688
FRMD7,24.06015037593985
FRMD8,40.16620498614959
FRMPD1,18.698060941828256
FRMPD2,44.99406410763751
FRRS1L,81.4404432132964
FRS2,66.10605461020974
FRS3,68.70795409576573
FRY,77.57222002374357
FRYL,59.55678670360111
FRZB,16.768895924020576
FSBP,35.32845271072418
FSCN2,7.419865453106451
FSD1,90.28492283339928
FSD2,38.603086664028496
FSHR,65.52235852789869
FSTL1,30.134546893549665
FSTL3,17.570241392956074
FSTL4,67.93628808864266
FTCD,31.925207756232687
FTH1,87.67313019390582
FTO,72.64542936288089
FTSJ1,80.28294420261179
FTSJ3,87.58409180846854
FUBP1,71.98258804907005
FUBP3,74.29758607043925
FUCA1,21.99248120300752
FUCA2,2.730510486743173
FUNDC1,89.6022952117135
FUNDC2,36.38702018203404
FURIN,60.93193510091017
FUS,96.58686189157105
FUT10,15.710328452710725
FUT11,8.854372774040364
FUT2,6.301939058171745
FUT3,13.246933122279383
FUT8,76.48397309062129
FXR2,99.17886822318955
FXYD1,22.694895132568263
FXYD3,24.70320538187574
FYCO1,60.32845271072418
FYTTD1,45.765730114760586
FZD10,54.80807281361298
FZD2,40.096952908587255
FZD3,55.93589236248516
FZD6,16.05658884052236
FZD7,40.81915314602296
FZD8,38.41511673921647
FZR1,84.23031262366442
G2E3,16.946972694895134
G3BP1,91.74910961614565
G3BP2,87.90067273446775
G6PD,51.414721013058966
GAA,62.90067273446775
GAB1,82.83537791848042
GAB2,90.5619311436486
GABARAPL2,99.77245745943809
GABBR2,92.42184408389394
GABPA,21.71547289275821
GABRB3,88.29639889196676
GABRD,83.30035615354176
GABRE,48.38741590819153
GABRG1,60.42738425009893
GAD2,73.39730906212901
GADD45GIP1,71.88365650969529
GAK,90.33438860308668
GAL,34.368816778789075
GAL3ST2,9.57657301147606
GAL3ST3,31.17332805698457
GAL3ST4,17.886822318955282
GALC,60.58567471309853
GALE,43.62880886426593
GALK1,39.45389790265136
GALK2,43.21329639889197
GALNT1,48.76335575781559
GALNT10,39.92876929165018
GALNT11,46.04273842500989
GALNT12,37.09932726553225
GALNT13,87.81163434903047
GALNT14,20.11278195488721
GALNT16,58.70597546497824
GALNT18,38.24693312227938
GALNT2,36.82231895528295
GALNT3,13.612979817965968
GALNT5,47.29916897506925
GALNT7,38.48436881677879
GALNT8,45.59754649782351
GALNT9,85.62524732884843
GALNTL5,9.46774831816383
GALR1,72.99168975069252
GALR2,5.510486743173724
GAN,91.2841313810843
GANAB,93.05500593589235
GAP43,89.75069252077563
GAPDH,96.10209734863474
GAPDHS,16.73921646220815
GAPVD1,63.64265927977839
GAR1,53.88800949742778
GARNL3,49.52512861100119
GART,96.81440443213296
GAS1,45.092995647012266
GAS2,43.25286901464187
GAS2L1,74.99010684606253
GAS2L3,37.336762960031656
GAS6,69.39058171745152
GATA1,48.45666798575386
GATA2,54.15512465373961
GATA3,40.19588444796201
GATA4,16.521567075583697
GATA6,8.785120696478037
GATAD2A,55.62920459042343
GATAD2B,55.29283735654927
GBA2,80.53027305104868
GBE1,59.63593193510091
GBF1,85.8824693312228
GBP1,20.60743965176098
GBP2,37.06964780371983
GBP3,13.484368816778789
GBP5,14.42421844083894
GC,35.36802532647408
GCAT,64.1175306687772
GCDH,40.314602295211714
GCFC2,78.53185595567867
GCG,5.421448357736447
GCGR,21.774831816383063
GCH1,41.72932330827068
GCK,14.058171745152354
GCLC,1.29600316580926
GCLM,47.84329244163039
GCM1,2.6711515631183222
GCNT1,31.737237831420657
GCNT3,12.20815195884448
GCSAM,9.82390185991294
GCSH,13.237039968341907
GDA,77.05777601899486
GDAP1,94.61812425801344
GDAP2,21.141669964384647
GDF11,26.078353779184805
GDF15,6.064503363672339
GDF5,15.373961218836564
GDF9,19.222398100514443
GDI1,97.11119905025724
GDPD3,7.805698456667986
GEM,57.91452314998021
GEMIN2,27.25563909774436
GEMIN5,74.66363276612584
GEMIN6,5.005935892362485
GEMIN7,17.74831816383063
GEN1,7.785912148793035
GFAP,90.80925999208549
GFER,14.562722595963594
GFI1,25.73209339137317
GFM1,86.94103680253265
GFM2,79.05619311436486
GFPT1,77.00831024930748
GFPT2,43.63870201820341
GFRA1,26.22675108824693
GFRA2,48.10051444400475
GGA1,86.18915710328453
GGA2,65.38385437277404
GGA3,69.50929956470122
GGCT,92.50098931539377
GGCX,16.541353383458645
GGN,37.9996042738425
GGPS1,6.944994064107638
GGT5,14.315393747526713
GGT7,73.85239414325287
GH2,1.5631183221210925
GHDC,55.60941828254848
GHR,77.6414721013059
GHRL,7.132963988919667
GID8,64.21646220815195
GIGYF2,86.40680648990899
GIMAP1,16.24455876533439
GIMAP2,17.174515235457065
GIMAP4,14.879303521962802
GIMAP5,24.22833399287693
GIMAP6,27.35457063711912
GIMAP8,8.369608231104076
GINS2,6.1337554412346655
GINS4,20.508508112386227
GIPC2,44.70716264345073
GIT2,93.0846853977048
GJA1,86.34744756628413
GJB1,48.03126236644242
GJB4,19.83577364463791
GJC1,17.530668777206174
GJC3,4.1551246537396125
GJD4,29.333201424614167
GK2,1.48397309062129
GK5,31.87574198654531
GLA,22.269489513256826
GLB1,52.35457063711911
GLB1L,11.921250494657697
GLB1L2,26.167392164622083
GLB1L3,46.181242580134544
GLCCI1,29.234269885239414
GLCE,58.67629600316581
GLDC,51.038781163434905
GLE1,15.354174910961614
GLG1,76.12781954887218
GLI1,52.28531855955679
GLI2,38.64265927977839
GLI3,45.34032449544915
GLI4,25.6826276216858
GLIPR1,25.445191927186382
GLIPR2,26.533438860308667
GLIS2,39.0779580530273
GLIS3,34.042342698852394
GLMN,61.47605856747131
GLO1,59.1214879303522
GLP2R,28.81875741986545
GLRA2,73.90185991294024
GLRB,95.003957261575
GLRX,21.685793430945782
GLRX2,72.76414721013059
GLRX3,72.94222398100514
GLRX5,11.13969133359715
GLS,89.27582113177681
GLS2,38.73169766521567
GLTP,24.21844083893945
GLUD1,86.61456272259596
GLUD2,34.15116739216462
GLUL,75.05935892362486
GLYAT,10.387811634349031
GLYCTK,20.40957657301148
GLYR1,92.97586070439256
GMCL1,71.2801741195093
GMDS,42.77799762564305
GMEB1,8.132172536604669
GMEB2,17.718638702018204
GMFB,64.73090621290068
GMFG,7.23189552829442
GMIP,24.099722991689752
GMNN,42.72853185595568
GMPPA,44.01464186782746
GMPPB,46.05263157894737
GMPR,6.262366442421844
GMPR2,55.13454689354966
GMPS,54.21448357736446
GNA13,76.76098140087059
GNA14,38.741590819153146
GNA15,40.22556390977444
GNAI1,91.93707954095764
GNAI2,92.36248516026907
GNAI3,92.89671547289277
GNAL,46.29996042738425
GNAQ,88.45468935496636
GNAS,99.8021369212505
GNAT1,9.161060546102098
GNAT2,1.9786307874950533
GNAT3,18.70795409576573
GNAZ,88.47447566284131
GNB1,99.32726553225169
GNB1L,27.47328848436881
GNB2,93.09457855164226
GNB3,40.74000791452315
GNB4,72.52671151563118
GNB5,91.8777206173328
GNE,15.92797783933518
GNG10,15.106846062524731
GNG2,67.797783933518
GNG3,96.85397704788286
GNG5,38.45468935496636
GNL1,58.86426592797784
GNL2,29.86743173723783
GNL3,54.32330827067669
GNL3L,55.43134151167392
GNLY,5.065294815987337
GNPAT,25.37593984962406
GNPDA1,29.31341511673921
GNPDA2,20.78551642263553
GNPNAT1,9.566679857538585
GNPTAB,91.66996438464582
GNPTG,74.07004352987732
GNS,31.83616937079541
GOLGA1,23.01147605856747
GOLGA2,93.84645825089038
GOLGA4,34.61614562722596
GOLGA5,72.50692520775624
GOLGA6A,5.520379897111199
GOLGA7,39.908982983775225
GOLGA7B,67.59002770083103
GOLGA8A,18.381480015829045
GOLGA8B,20.033636723387417
GOLPH3,51.02888800949743
GOLPH3L,37.010288880094976
GON4L,25.41551246537396
GOPC,92.70874554808071
GORAB,32.75623268698061
GORASP1,74.02057776018995
GORASP2,85.54610209734864
GOSR1,58.1222793826672
GOSR2,67.5603482390186
GOT1,90.20577760189948
GOT2,70.89434111594777
GP1BA,29.85753858330036
GP1BB,51.58290462999605
GPA33,21.022952117134945
GPAM,17.20419469726949
GPATCH1,31.994459833795013
GPATCH11,57.825484764542935
GPBP1,67.92639493470519
GPBP1L1,59.62603878116344
GPC3,37.198258804907006
GPC4,48.882073605065294
GPC6,85.65492679066087
GPCPD1,25.633161851998416
GPD1L,60.43727740403641
GPD2,84.25009893153937
GPI,95.4788286505738
GPKOW,86.0407597942224
GPLD1,49.21844083893945
GPM6A,96.2406015037594
GPM6B,98.6347447566284
GPN1,15.977443609022556
GPNMB,10.081123862287296
GPR101,39.25603482390186
GPR119,4.629996042738425
GPR142,39.9188761377127
GPR143,22.002374356945
GPR148,28.670360110803323
GPR15,36.54531064503364
GPR151,33.70597546497824
GPR156,52.146814404432135
GPR158,72.62564305500594
GPR162,86.46616541353383
GPR173,31.301939058171744
GPR183,41.40284922833399
GPR20,48.47645429362881
GPR22,82.23189552829442
GPR25,33.42896715472893
GPR3,85.1206964780372
GPR35,19.430154333201425
GPR37L1,77.32489117530669
GPR39,14.899089829837752
GPR50,25.47487138899881
GPR52,70.94380688563514
GPR61,85.59556786703601
GPR78,57.62762168579343
GPR84,10.061337554412347
GPR85,61.199050257222005
GPR87,18.925603482390187
GPR89B,43.49030470914128
GPRASP1,53.5219628017412
GPRASP2,74.40641076375148
GPRC5A,42.85714285714285
GPRC5B,80.6390977443609
GPRC5C,49.28769291650178
GPRIN1,72.59596359319352
GPS1,71.9628017411951
GPSM1,56.08428967154729
GPSM2,33.73565492679066
GPSM3,30.886426592797783
GPT,48.011476058567474
GPT2,37.32686980609418
GPX2,10.852789869410367
GPX4,61.66402849228334
GPX8,48.9216462208152
GRAMD1A,51.34546893549663
GRAMD1B,93.56944994064108
GRAMD1C,21.52750296794618
GRAP2,57.60783537791848
GRASP,41.175306687772064
GRB10,87.38622872971904
GRB14,67.64938662445587
GRB2,99.66363276612584
GRB7,78.82865057380293
GREM1,14.137316976652157
GRHL1,6.29204590423427
GRHL2,14.206569054214484
GRHL3,7.845271072417887
GRHPR,43.203403244954494
GRIA1,91.21487930352195
GRID2IP,47.793826671943016
GRIK1,86.48595172140878
GRIK2,95.48872180451129
GRIK3,23.90185991294025
GRIK5,68.86624455876533
GRIN1,93.2429758607044
GRIN2A,96.30985358132172
GRIN2C,77.89869410368026
GRIP1,83.21131776810446
GRK1,18.39137316976652
GRK4,44.53897902651365
GRK5,87.28729719034428
GRK6,47.01226751088247
GRK7,11.110011871784724
GRM1,95.74594380688563
GRM2,63.37554412346656
GRM6,10.377918480411555
GRN,94.26197071626434
GRPEL1,73.64463791056589
GRTP1,13.810842896715473
GRWD1,58.89394538979027
GSAP,34.477641472101304
GSC2,21.191135734072024
GSDMA,12.24772457459438
GSDMB,15.037593984962406
GSDMD,28.49228333992877
GSK3A,87.3961218836565
GSN,85.03165809259993
GSPT2,53.40324495449149
GSR,56.79659675504551
GSS,50.39572615749901
GSTA1,20.0831024930748
GSTA2,5.658884052235853
GSTA3,3.996834190740008
GSTA5,0.3264740799366838
GSTCD,10.249307479224376
GSTK1,71.41867827463395
GSTM1,11.45627225959636
GSTM2,19.558765334388603
GSTM3,46.794618124258015
GSTM4,25.860704392560347
GSTM5,22.50692520775624
GSTO1,57.72655322516818
GSTP1,90.36406806489909
GSTT2B,29.6398891966759
GTF2A1,25.366046695686585
GTF2A1L,7.835377918480412
GTF2A2,3.88800949742778
GTF2B,42.08547685001979
GTF2E1,34.556786703601105
